#NAME,PTLG002_1,PTLG003_1,PTLG004_1,PTLG005_1,PTLG007_1,PTLG008_1,PTLG009_1,PTLG010_1,PTLG012_1,PTLG015_1,PTLG016_1,PTLG018_1,PTLG019_1,PTLG020_1,PTLG022_1,PTLG024_1,PTLG029_1,PTLG002_2,PTLG003_2,PTLG004_2,PTLG005_2,PTLG007_2,PTLG008_2,PTLG009_2,PTLG010_2,PTLG012_2,PTLG015_2,PTLG016_2,PTLG018_2,PTLG019_2,PTLG020_2,PTLG022_2,PTLG024_2,PTLG029_2,PTLG002_3,PTLG003_3,PTLG004_3,PTLG005_3,PTLG007_3,PTLG008_3,PTLG009_3,PTLG010_3,PTLG012_3,PTLG015_3,PTLG016_3,PTLG018_3,PTLG019_3,PTLG020_3,PTLG022_3,PTLG024_3,PTLG029_3,PTLG002_4,PTLG003_4,PTLG004_4,PTLG005_4,PTLG007_4,PTLG008_4,PTLG009_4,PTLG010_4,PTLG012_4,PTLG015_4,PTLG016_4,PTLG018_4,PTLG019_4,PTLG020_4,PTLG022_4,PTLG024_4,PTLG029_4
Epirizole,0.048397252,0.077757777,0.063201067,0.050775909,0.053330411,0.13247562,0.027192259,0.044157107,0.035188987,0.022309005,0.07039813,0.018427882,0.026005217,0.02937829,0.026282908,0.020042136,0.043376374,0.060353041,0.061899023,0.023352181,0.069035342,0.029576172,0.022348631,0.030273449,0.028691904,0.03026452,0.046354922,0.089880421,0.014083716,0.043102546,0.026736249,0.02145685,0.036398725,0.039478162,0.032482461,0.028625436,0.019913008,0.055885455,0.019623213,0.006148415,0.029871773,0.018258957,0.027456602,0.05719326,0.0642729,0.02150714,0.021659891,0.032580602,0.040967627,0.019235732,0.019794019,0.036603399,0.020926973,0.029615579,0.026479112,0.010707998,0.024490772,0.013978622,0.022678844,0.027132489,0.033835537,0.01896064,0.03680882,0.017308531,0.050696146,0.025495469,0.022995563,0.017375132
Thymine,0.0432962545,0.052335316,0.0620147065,0.047302868,0.047078846,0.133560269,0.036344831,0.0528822445,0.031071355,0.0297932225,0.071448496,0.0288292525,0.0380654675,0.0321010825,0.0320087415,0.0315294075,0.048128704,0.053883779,0.0556826015,0.019603335,0.0579327505,0.0377637565,0.024340659,0.034549554,0.0351873585,0.036813859,0.0528701985,0.093922076,0.0309271485,0.04919239,0.036951189,0.0286674445,0.042099886,0.046839186,0.03660633,0.0358383445,0.0301903945,0.03118557,0.028960784,0.013775787,0.037944075,0.031438993,0.035898324,0.0498984415,0.0673604935,0.031228349,0.030431987,0.0435210695,0.047142116,0.034272901,0.027441277,0.0330182975,0.0237621565,0.0343146925,0.038486814,0.0150611835,0.027327673,0.017472878,0.028199105,0.0331935645,0.0275252315,0.0246129205,0.0391083805,0.023794075,0.0521214245,0.0256935265,0.0277178335,0.0162187685
D-Alanyl-D-alanine,0.060405131,0.067461473,0.095706453,0.059483275,0.064448163,0.132773195,0.031654603,0.045715249,0.022990963,0.026324938,0.068113261,0.019080746,0.028378137,0.026047989,0.029297895,0.026275014,0.043333757,0.073582269,0.07586221,0.014994101,0.083206582,0.03279826,0.018275223,0.029536275,0.032364976,0.034163845,0.047804182,0.091583729,0.012479239,0.043082755,0.027921431,0.023704867,0.040839441,0.042275088,0.032198413,0.032321784,0.020643449,0.021346626,0.02337066,0.011026638,0.036211739,0.022229531,0.031075675,0.067606251,0.066566221,0.022739455,0.020195,0.041843916,0.045053833,0.02553607,0.025382624,0.038276555,0.020033244,0.035189254,0.033112149,0.017074673,0.028734552,0.017541724,0.027666368,0.032836451,0.026011651,0.030588143,0.038773437,0.019363042,0.051425206,0.03268304,0.027357721,0.022827977
Dihydrothymine,0.0540147565,0.05937059,0.069732881,0.050468469,0.057052173,0.131728915,0.025548799,0.0424678485,0.0181208795,0.0195888755,0.066423849,0.013413103,0.0240916345,0.019646267,0.0206982375,0.0177857015,0.041095685,0.057372545,0.063783578,0.006874278,0.0617568265,0.0279584415,0.0109921155,0.023459,0.0231368705,0.0264790535,0.043751795,0.0895732305,0.006994534,0.0383602765,0.0217446115,0.0160565645,0.0326614305,0.0375639115,0.0254303305,0.026227419,0.013522777,0.015235816,0.0170723985,0.002487336,0.026635762,0.0138573595,0.0235304105,0.0468153935,0.060778764,0.013585336,0.0149108695,0.028244549,0.0367708295,0.0165690895,0.016609765,0.0242136255,0.0116503965,0.0242980835,0.019648054,0.0032739645,0.017664612,0.0102492945,0.0187248295,0.0214616535,0.0168611885,0.014665983,0.028571764,0.0134342715,0.044745713,0.0176795345,0.0190916775,0.00951106
Alpha-Linolenic acid,0.244715318166667,0.088678781166667,0.088137757666667,0.200015648166667,0.138723253166667,0.158486862166667,0.250643415333333,0.098608260666667,0.094008457833333,0.2272822815,0.104677316833333,0.163599316333333,0.4159179925,0.090741638833333,0.090501184666667,0.264367508166667,0.277468287,0.077288182833333,0.102161535,0.095819682,0.1098109355,0.1511184235,0.115565973,0.192751079166667,0.128097055,0.057476950833333,0.1188693505,0.105358308166667,0.309138493166667,0.292993889666667,0.056868416666667,0.176169641166667,0.25086324,0.099327561333333,0.137956467166667,0.067540886333333,0.061113683,0.083713966833333,0.065486602833333,0.161748132166667,0.162179013166667,0.097516897666667,0.043273042166667,0.082969087666667,0.109050658666667,0.158768827166667,0.094471870333333,0.049022810166667,0.120062435,0.087200712666667,0.051495304333333,0.101916155,0.0427778665,0.063086333,0.14008293,0.1927857625,0.110311835833333,0.195338459833333,0.150319701,0.0820284765,0.0689786565,0.1070205245,0.1453734465,0.2634566355,0.0695610025,0.2275096315,0.180430113,0.219001964666667
13S-hydroxyoctadecadienoic acid,0.0532349225,0.0604758925,0.062217741166667,0.0589400135,0.071930276666667,0.137805991833333,0.0421126955,0.058163338833333,0.028853796,0.034555323333333,0.070033847333333,0.041311729666667,0.035002174333333,0.032400219333333,0.0414780935,0.046738379833333,0.056294371666667,0.057544241666667,0.069012106,0.0259972125,0.0764126125,0.036598391666667,0.029197125,0.052182831666667,0.056577649833333,0.0334765185,0.049590184333333,0.0923820795,0.046771668666667,0.048677435666667,0.029307885,0.0287298235,0.046479588833333,0.044492261666667,0.037976656333333,0.027067632666667,0.0273230895,0.043704583666667,0.025892835333333,0.0542030555,0.044819934666667,0.024669038166667,0.026005104333333,0.048019645666667,0.063311639833333,0.057330550666667,0.021832151166667,0.0390852775,0.046653842666667,0.028294167166667,0.023556526,0.0305461605,0.026962685166667,0.0287077335,0.033687135833333,0.057600978,0.0404481365,0.028208201333333,0.0420192305,0.025764649666667,0.025777308833333,0.026649117166667,0.063984801,0.025205226833333,0.049603992,0.046874642666667,0.034722454666667,0.043564929833333
Varenicline,0.098890209,0.076675941,0.1400771085,0.090367911,0.0958872465,0.139156208,0.2633634125,0.082868414,0.235456854,0.0664227445,0.067551792,0.032722817,0.02808323,0.0204810045,0.03721325,0.245142269,0.0436027995,0.055320675,0.085936592,0.010162533,0.105556542,0.0501223465,0.0181627925,0.077692388,0.4758794655,0.1119636285,0.0592579345,0.0923853735,0.056897522,0.073454937,0.0826653025,0.022589011,0.042245848,0.053286019,0.029700553,0.0730491835,0.039602988,0.0635205715,0.0393700765,0.0241994605,0.0897484495,0.037556896,0.0382891785,0.0600450975,0.063464083,0.141737276,0.219591958,0.315276617,0.0514713025,0.0382812285,0.0549391695,0.03195706,0.0357814555,0.057473208,0.1191118165,0.0098386635,0.094172515,0.01089527,0.0218040295,0.0858862035,0.020585089,0.0194113285,0.3918006625,0.018521271,0.045962341,0.082132051,0.0204489405,0.0174501505
Linoleic acid,0.358040796916667,0.130169258416667,0.11382606775,0.395677092166667,0.135566235916667,0.209409429333333,0.81582619125,0.161260285,0.168791774083333,0.678106227666667,0.201516495666667,0.455294382,0.876943253,0.358146187583333,0.234124160666667,0.708960018916667,0.55006490875,0.151759542166667,0.162645532083333,0.267361797916667,0.151296348666667,0.584383363916667,0.266701555166667,0.269214910833333,0.207990263916667,0.09515579275,0.343716518083333,0.172146904833333,0.580119502416667,0.632745400416667,0.089793352166667,0.583511908833333,0.553687845833333,0.24068950175,0.253964723666667,0.189394858666667,0.10010659925,0.145779381166667,0.158018221416667,0.225578842333333,0.638548296,0.247557727916667,0.086455181666667,0.164981593666667,0.22366849025,0.26550071125,0.205119598333333,0.102536121083333,0.270472374,0.222935126583333,0.162320488916667,0.216548611166667,0.10465608175,0.181900541833333,0.373416810583333,0.35345353625,0.231756082,0.698267848666667,0.420604135833333,0.195888219833333,0.168816246083333,0.291029868083333,0.306939022166667,0.384806677333333,0.13742695825,0.536042321083333,0.669985645666667,0.5226921655
13-OxoODE,0.045234877,0.0524578144,0.0546394738,0.0478435058,0.0546088084,0.132748007,0.0272099774,0.0443004784,0.019393625,0.0223168868,0.0665784374,0.015490034,0.025538635,0.0205615018,0.0226180808,0.0226577508,0.0430296642,0.050442538,0.0561777246,0.0087985166,0.0554053298,0.0288647372,0.0126222712,0.0285995312,0.033957456,0.0257986712,0.0442852174,0.0896343652,0.0130033186,0.0396863538,0.021811376,0.017823894,0.035556339,0.037880871,0.0280294164,0.024350486,0.0150884832,0.0208993542,0.0174298134,0.0113534718,0.0265484238,0.0150897544,0.0230383394,0.044914297,0.0609177904,0.019299819,0.0148132012,0.0272794164,0.0372121918,0.017125155,0.0155286808,0.0254741604,0.011788037,0.0240062738,0.0202987112,0.0120409118,0.0211365538,0.0115437116,0.0202100962,0.0217932294,0.0166583276,0.0157558184,0.031486285,0.0167470872,0.045269586,0.0208006774,0.0207273564,0.0126753282
3-Oxooctadecanoic acid,0.064754042714286,0.070322134857143,0.075465700571429,0.076819601857143,0.069913422714286,0.143203759142857,0.051228207428571,0.071694587428571,0.044616876285714,0.056848934857143,0.077001662857143,0.048107935428571,0.050222077142857,0.047808463142857,0.056418151428571,0.066507538857143,0.078282517142857,0.066307362571429,0.080488823857143,0.051797998285714,0.098840283285714,0.050967412857143,0.059017201,0.051180374571429,0.053742678857143,0.049480116,0.063850415285714,0.096415437714286,0.051185361142857,0.071609158857143,0.043354981571429,0.047000921,0.060206257571429,0.060089374142857,0.045161990285714,0.045095411428571,0.046437327714286,0.058012294428571,0.039953104857143,0.104233117714286,0.052926763285714,0.044711329857143,0.040099771,0.057814337285714,0.075305609571429,0.061186420714286,0.032509931571429,0.045407991,0.063169094285714,0.044427900857143,0.040064936857143,0.039241794285714,0.040563306571429,0.043486028142857,0.047378730857143,0.067321015571429,0.051070260571429,0.035747126142857,0.059643666142857,0.040837707142857,0.038751956428571,0.036163033571429,0.060369271142857,0.034247438,0.057933350285714,0.069453227571429,0.042908333714286,0.075966154857143
"3a,7a-Dihydroxy-5b-cholestane",0.04377961,0.057218487,0.0602313795,0.053647992,0.076737452,0.1350315825,0.037540414,0.0543893695,0.022313062,0.0273134065,0.0668946155,0.035730319,0.0239443475,0.021797359,0.035998275,0.034659773,0.047363018,0.0504497295,0.061691217,0.0186103945,0.0631843225,0.0355891135,0.022765285,0.0277269085,0.032888515,0.0284227915,0.044415496,0.107121897,0.038135921,0.038372482,0.024207383,0.024359856,0.0375738595,0.039877347,0.0240646175,0.024471569,0.021377255,0.025057913,0.025273245,0.0351652615,0.0350723985,0.0178543495,0.024365596,0.044618313,0.0617554505,0.051773273,0.017539118,0.0264945905,0.0422499125,0.0244229605,0.0192255045,0.021516461,0.013698715,0.025213852,0.0233108065,0.0402132385,0.027330269,0.021576307,0.0271221795,0.021606169,0.02182701,0.0221494,0.0513273165,0.012591047,0.0441735365,0.0347889935,0.029924015,0.0351673465
Trihydroxycoprostanoic acid,0.051613837625,0.0659279795,0.0895692785,0.076470737,0.1624338045,0.136383273125,0.042988626625,0.05902939275,0.0267994215,0.031826057,0.068664860375,0.075415480875,0.025732344125,0.02941117825,0.0560879535,0.03719961425,0.0629735625,0.05638548125,0.072017850625,0.028167956375,0.09202644125,0.058410623875,0.03586963025,0.036393473,0.043979167375,0.032575557,0.04589047775,0.089934065125,0.082484605375,0.039976143125,0.031504147,0.03422517775,0.043528401625,0.05371618575,0.024925603875,0.027732233625,0.035682167375,0.0363254795,0.051599629,0.040182360125,0.042546236625,0.030000897875,0.028626261625,0.048286550125,0.064368236625,0.104065496625,0.020476138375,0.031226966,0.051353684375,0.02957575425,0.03915210525,0.022476470625,0.014944222,0.03105923075,0.0303533745,0.05940634675,0.02889948775,0.027107212125,0.033326129875,0.02462906775,0.023712817125,0.02280582325,0.080180970625,0.01596833125,0.046909248,0.041358850625,0.033194618875,0.04295314425
"DG150/1829Z,12Z/00",0.058931504666667,0.0839538845,0.09411851,0.0943561965,0.107868884833333,0.153014049166667,0.066237341,0.098202768166667,0.049291744333333,0.072861873,0.0835584105,0.099602443333333,0.031906624833333,0.047530280166667,0.0941862935,0.0995076005,0.1093332505,0.066964324166667,0.0962276575,0.071666990333333,0.1378635705,0.062219414,0.099430144666667,0.046342826166667,0.0744418465,0.059082425833333,0.060153873333333,0.095469565166667,0.107408400833333,0.048474013833333,0.052400452166667,0.073184272666667,0.068341282166667,0.073579696333333,0.031452215,0.042206302166667,0.070564510833333,0.082976667,0.057206530833333,0.182416929666667,0.0566280165,0.052350287666667,0.034916495666667,0.05627974,0.074603535166667,0.133303001166667,0.0303746265,0.043235740833333,0.0796298065,0.066356304833333,0.057513180833333,0.026840093833333,0.031980499333333,0.040287288166667,0.0477371235,0.118330392666667,0.072352578666667,0.047630540666667,0.083448412333333,0.042320390833333,0.0435025605,0.037771577,0.096379327333333,0.026890863,0.049879843,0.109681459833333,0.051461344833333,0.125806180333333
22-Acetylpriverogenin B,0.046503078666667,0.057972540333333,0.068898108333333,0.0583450505,0.093238463833333,0.133834808166667,0.0321060395,0.053288919666667,0.0219516335,0.027427950333333,0.067189684333333,0.035535472166667,0.023768614,0.024992617666667,0.04483415,0.032952885666667,0.0502993405,0.051752341,0.062998429833333,0.017466758833333,0.068168657,0.039964549666667,0.019866489833333,0.027213251666667,0.034865967333333,0.0283579375,0.044221994833333,0.095169239,0.041316030166667,0.038293235666667,0.026155942833333,0.027367443166667,0.037634779166667,0.0455281135,0.023911802166667,0.025128262666667,0.0265668555,0.0272653445,0.03162421,0.019703374333333,0.0342826905,0.0219945335,0.024937532166667,0.045381907666667,0.062634238166667,0.058840289333333,0.017186474333333,0.028242999166667,0.045445056333333,0.023591102166667,0.024375482666667,0.0212121375,0.0119884645,0.026010536,0.0233026295,0.039330147833333,0.021048696166667,0.018425507166667,0.025264012166667,0.021816405333333,0.022464141833333,0.022816294666667,0.051240225333333,0.013733843333333,0.044952362333333,0.036249087333333,0.025942867166667,0.0273059105
Santalyl acetate,0.043884811333333,0.052706345666667,0.060595644666667,0.048048288333333,0.051632487333333,0.133011274,0.034499332333333,0.048235168666667,0.027570421,0.027812075,0.072702252333333,0.021143305333333,0.032201678666667,0.029994053333333,0.032400486666667,0.02499286,0.048760365666667,0.054148200666667,0.057282958,0.021854236333333,0.057155177,0.037814390333333,0.019553838,0.030234245,0.03115674,0.034815974333333,0.051216262333333,0.092972999666667,0.016837773666667,0.045654740333333,0.031614774333333,0.025474586333333,0.038979647333333,0.047826709666667,0.036806697333333,0.03947353,0.030136021333333,0.030136450333333,0.027987830333333,0.012987481666667,0.036248618666667,0.031397957333333,0.030961281333333,0.048591743666667,0.065237962,0.032174657,0.022772282333333,0.034818165666667,0.046776377,0.027311300666667,0.022389346333333,0.031994210666667,0.020899489,0.032414724666667,0.025105409,0.018070489,0.023467642666667,0.022583465666667,0.029333091,0.027023406666667,0.031039495,0.022720618666667,0.038711805666667,0.023505573666667,0.050833446,0.027506403333333,0.025896237,0.014560763666667
"Carboxymethyl cellulose, sodium salt",0.052838029,0.058108579666667,0.056757363666667,0.051309272666667,0.053766125,0.132469388666667,0.03415444,0.042576224666667,0.021715272,0.028192367333333,0.067712357333333,0.016346146333333,0.037857408333333,0.022232141666667,0.022870103,0.021885814666667,0.042111968,0.053502504666667,0.063265433666667,0.015379611333333,0.056184141666667,0.036673161,0.014660129,0.028768563333333,0.024853906333333,0.028707441666667,0.047090515,0.091154883666667,0.014815498666667,0.048800323,0.027579230666667,0.020145186333333,0.036594266666667,0.042989770333333,0.029124220333333,0.029484271333333,0.022161063,0.020735732666667,0.022271400333333,0.004683368,0.037131645666667,0.015214534,0.027689645,0.051856301666667,0.06204529,0.019031090333333,0.019916388,0.033448456666667,0.040874342666667,0.020734117,0.022568613333333,0.025753793,0.017472686666667,0.029890073666667,0.023677520333333,0.009091311666667,0.019068964666667,0.017169124,0.020150083,0.027078275333333,0.024126923,0.019972481333333,0.029903836,0.019422094666667,0.048421875666667,0.020467659333333,0.026987969666667,0.012114977666667
meta-O-Dealkylated flecainide,0.058049789,0.063353373,0.085333912,0.095094947,0.085259601,0.141313119,0.050465882,0.071026778,0.04326881,0.049395621,0.088355801,0.125645204,0.039645063,0.061472573,0.056931271,0.048027146,0.103372572,0.061041356,0.080935689,0.037972267,0.087850917,0.107283976,0.090738688,0.045333342,0.056698478,0.056530104,0.055704457,0.090437158,0.133596377,0.047341089,0.066440905,0.061308159,0.065247785,0.094794851,0.054531255,0.045188753,0.04892145,0.049252582,0.0753901,0.071486421,0.041123737,0.043644378,0.062893179,0.338615378,0.078484183,0.13849043,0.03208173,0.068704936,0.056661246,0.058738283,0.100863065,0.041669521,0.061458637,0.058314845,0.078086584,0.083013152,0.109424092,0.048616533,0.085451667,0.077230075,0.060185827,0.05571218,0.187848141,0.059041006,0.076393829,0.15344792,0.052562282,0.151485692
Clomipramine N-oxide,0.076690585,0.084054292,0.118448937,0.073304945,0.086433941,0.137051774,0.078426537,0.071262762,0.064412638,0.057152419,0.085869043,0.064216308,0.057196015,0.063030886,0.066222446,0.060125928,0.0410644,0.085488269,0.08880168,0.05696652,0.101703999,0.064533163,0.065110253,0.064907404,0.064709558,0.074541241,0.070091532,0.100334318,0.055099019,0.065906266,0.069137049,0.056646414,0.071338075,0.038186367,0.058894398,0.08182427,0.062082779,0.065054042,0.064843371,0.045087495,0.090610138,0.065729713,0.067487981,0.084945808,0.082883718,0.069552908,0.054464623,0.093809631,0.075603199,0.065012711,0.015340327,0.06717097,0.049581415,0.06314662,0.078290012,0.059862945,0.052791843,0.053747257,0.060585615,0.060256472,0.061195565,0.053229935,0.068009408,0.056401688,0.071479235,0.062514186,0.053883057,0.008961191
Sphingosine,0.042883523,0.052236989,0.053860445,0.04779696,0.047295106,0.131822653,0.0283779345,0.0434180265,0.0170447345,0.021912614,0.0668588085,0.01227445,0.025487194,0.0193747565,0.023497506,0.019546968,0.0449184795,0.050378493,0.055220432,0.006987717,0.053598735,0.030319472,0.010019385,0.02681034,0.022725866,0.0262175345,0.045378419,0.0902574465,0.006071662,0.039141593,0.020882602,0.0217090775,0.0354238595,0.0394965095,0.028773325,0.027375009,0.013979822,0.0169060395,0.019452958,0.00513352,0.0334337465,0.013873036,0.02600741,0.0518490875,0.067343872,0.01482649,0.01679982,0.0274289275,0.039601853,0.0184531745,0.0161935725,0.0239858855,0.0125095655,0.0249219675,0.0202635275,0.004049664,0.018383614,0.0119470305,0.018648021,0.021463449,0.0183750705,0.0151180835,0.0287415015,0.015744407,0.04982592,0.0180171985,0.0259021825,0.011503244
Tiapride,1.320479037,1.3221637535,2.4370794745,1.0497285965,1.491914632,0.3478592015,2.09737087,1.1030578495,1.7705639205,1.5169024535,0.828460826,1.932609229,1.294754737,1.6485716815,1.787727726,1.6377679805,0.0497726585,1.3876077115,1.3482113765,1.8446525345,1.9003959185,1.4418803925,1.9893523785,1.657428323,1.674495427,1.8782546225,1.0870632455,0.6502482795,1.8802750645,1.118967401,1.8566250805,1.5236990155,1.4674679925,0.051196823,1.314284594,2.204990398,1.974809308,1.9424221015,1.890605678,1.6492891785,2.469792507,2.0374361765,1.7212970815,1.389600651,0.916401563,2.1429105825,1.483225165,2.489317482,1.550511093,1.900402297,0.02748936,1.7044778245,1.4964624435,1.5225028375,2.352487057,2.0920244435,1.3704522185,1.6461887435,1.5844110385,1.541805577,1.5970924595,1.489356114,1.585040428,1.572280852,1.034385902,1.7314629425,1.3500515175,0.0263501835
